asset_id,doi,award_id,is_exist
9924275582601921,10.1073/pnas.2303779120,OD018537,True
9924275482901921,10.1073/pnas.2303849120,GM081648,True
9924270586201921,10.1073/pnas.2222016120,MH046742,True
9924270586201921,10.1073/pnas.2222016120,MH046742,True
9924270586201921,10.1073/pnas.2222016120,NS097343,True
9924270586201921,10.1073/pnas.2222016120,NS097343,True
9924270586201921,10.1073/pnas.2222016120,NS113383,True
9924270586201921,10.1073/pnas.2222016120,NS113383,True
9924330971101921,10.1073/pnas.2312775121,GM108021,True
9924345782001921,10.1073/pnas.2318362121,MH135576,True
9924342286001921,10.1073/pnas.2321430121,GM122463,True
9924342286001921,10.1073/pnas.2321430121,GM122463,True
9924342286001921,10.1073/pnas.2321430121,GM1224,True
9924406483001921,10.1073/pnas.2406285121,OD026389,True
9924318787301921,10.1073/pnas.2317987121,EY025613,True
9924318787301921,10.1073/pnas.2317987121,EY031602,True
9924318787301921,10.1073/pnas.2317987121,NS007292,True
9924275479701921,10.1073/pnas.2221484120,CA014051,True
9924275479701921,10.1073/pnas.2221484120,CA014051,True
9924275479701921,10.1073/pnas.2221484120,CA014051,True
9924275479701921,10.1073/pnas.2221484120,GM007287,True
9924275479701921,10.1073/pnas.2221484120,GM007287,True
9924275479701921,10.1073/pnas.2221484120,GM007287,True
9924275479701921,10.1073/pnas.2221484120,GM081648,True
9924275479701921,10.1073/pnas.2221484120,GM081648,True
9924275479701921,10.1073/pnas.2221484120,GM081648,True
9924275479701921,10.1073/pnas.2221484120,GM147960,True
9924275479701921,10.1073/pnas.2221484120,P30-CA1405,True
9924386857901921,10.1073/pnas.2407394121,AI157194,True
9924386857901921,10.1073/pnas.2407394121,AI174516,True
9924383262501921,10.1073/pnas.2401816121,GM134895,True
9924383262501921,10.1073/pnas.2401816121,GM134895,True
9924383262501921,10.1073/pnas.2401816121,GM134895,True
9924275713001921,10.1073/pnas.2305556120,CA014051,True
9924275713001921,10.1073/pnas.2305556120,CA014051,True
9924275713001921,10.1073/pnas.2305556120,CA014051,True
9924275713001921,10.1073/pnas.2305556120,CA014051,True
9924275713001921,10.1073/pnas.2305556120,CA014051,True
9924275713001921,10.1073/pnas.2305556120,GM081648,True
9924275713001921,10.1073/pnas.2305556120,GM081648,True
9924275713001921,10.1073/pnas.2305556120,GM081648,True
9924275713001921,10.1073/pnas.2305556120,GM147960,True
9924275713001921,10.1073/pnas.2305556120,P30-CA1405,True
9924552852201921,10.1080/00952990.2020.1719410,AA027782,True
9924406482801921,10.1073/pnas.2412293121,GM141526,True
9924373087701921,10.1073/pnas.2407832121,GM007122,True
9924373087701921,10.1073/pnas.2407832121,GM051753,True
9924086598001921,10.1080/01459740.2018.1496333,F31HD059387,True
9924427780001921,10.1073/pnas.2417323121,AI057576,True
9924427780001921,10.1073/pnas.2417323121,AI083214,True
9924427780001921,10.1073/pnas.2417323121,AI083214,True
9924427780001921,10.1073/pnas.2417323121,AI139011,True
9923957843301921,10.1080/01634372.2018.1542371,AG048785,True
9924339971201921,10.1080/0361073x.2023.2254659,AG069409,True
9923974393801921,10.1074/jbc.ra118.003560,GM117034,True
9923974393801921,10.1074/jbc.ra118.003560,NS065856,True
9923974393801921,10.1074/jbc.ra118.003560,NS065856,True
9923974393801921,10.1074/jbc.ra118.003560,R01 NS,True
9923974393801921,10.1074/jbc.ra118.003560,R01GM11703,True
9923974393801921,10.1074/jbc.ra118.003560,R01GM,True
9924100101701921,10.1074/jbc.ra118.007050,11535,True
9924100101701921,10.1074/jbc.ra118.007050,GM115356,True
9924100101701921,10.1074/jbc.ra118.007050,GM115356,True
9924100101701921,10.1074/jbc.ra118.007050,GM115356,True
9924100101701921,10.1074/jbc.ra118.007050,NIGMS,True
9924085794901921,10.1080/08897077.2018.1449175,DA037039,True
9924086508501921,10.1080/08897077.2018.1449165,DA032039,True
9923958241701921,10.1080/08897077.2019.1580240,DA035772,True
9924127525801921,10.1080/08897077.2022.2074604,DA044342,True
9924552554601921,10.1080/08897077.2021.1900986,DA007292,True
9924552554601921,10.1080/08897077.2021.1900986,DA036923,True
9924552554601921,10.1080/08897077.2021.1900986,DA040488,True
9924086591201921,10.1080/08897077.2019.1671944,AT008404,True
9924086591201921,10.1080/08897077.2019.1671944,DA030150,True
9924086591201921,10.1080/08897077.2019.1671944,NCCIH,True
9924086591201921,10.1080/08897077.2019.1671944,NIDA,True
9924143221501921,10.1080/08897077.2021.1942395,DA045745,True
9924143221501921,10.1080/08897077.2021.1942395,DA045848,True
9924143221501921,10.1080/08897077.2021.1942395,DA046234,True
9924143221501921,10.1080/08897077.2021.1942395,GM125507,True
9924086783701921,10.1080/10615806.2018.1532504,"F32 MH09848,R21 MH102210",True
9924550661801921,10.1080/10511482.2023.2301336,CBDRB-FY24-CES018-001,True
