award,doi
DEAC0276SF00515,https://doi.org/10.1093/mnras/stz1361
1138766,https://doi.org/10.1093/mnras/stz1361
1420382,https://doi.org/10.1073/pnas.2008561117
1420382,https://doi.org/10.1038/s41564-021-00877-0
1710112,https://doi.org/10.1073/pnas.2008561117
1536171,https://doi.org/10.1093/mnras/stz1361
0114422,https://doi.org/10.1093/mnras/stz1434
DEAC0207CH11359,https://doi.org/10.1093/mnras/stz1361
2011846,https://doi.org/10.1073/pnas.2008561117
0855887,https://doi.org/10.1093/mnras/stz1434
0408698,https://doi.org/10.1093/mnras/stz1434
1138766,https://doi.org/10.1093/mnras/stz1434
1214379,https://doi.org/10.1093/mnras/stz1434
1122492,https://doi.org/10.15698/mic2019.01.664
1440226,https://doi.org/10.1093/mnras/stz1434
1536171,https://doi.org/10.1093/mnras/stz1434
1122492,https://doi.org/10.15698/mic2019.01.664
GM007223,https://doi.org/10.15698/mic2019.01.664
1122492,https://doi.org/10.15698/mic2019.01.664
2011846,https://doi.org/10.1073/pnas.2207902119
1333157,https://doi.org/10.1016/j.jhazmat.2020.123998
0965625,https://doi.org/10.1093/mnras/stz1434
1464396,https://doi.org/10.1016/j.jhazmat.2020.123998
1744555,https://doi.org/10.1371/journal.pgen.1008689
1726346,https://doi.org/10.1016/j.chempr.2024.06.033
1917990,https://doi.org/10.1007/s00778-021-00686-1
2142887,https://doi.org/10.1016/j.chempr.2024.06.033
2142887,https://doi.org/10.1016/j.chempr.2024.06.033
1855914,https://doi.org/10.1038/s41467-021-27310-8
1248097,https://doi.org/10.1093/mnras/stz1434
1855914,https://doi.org/10.1038/s41467-021-27310-8
1748958,https://doi.org/10.1038/s41467-021-27310-8
1855914,https://doi.org/10.1038/s41467-021-27310-8
1920147,https://doi.org/10.1038/s41467-021-27310-8
2011846,https://doi.org/10.1038/s41467-021-27310-8
1748958,https://doi.org/10.1038/s41467-021-27310-8
1920147,https://doi.org/10.1038/s41467-021-27310-8
2011846,https://doi.org/10.1038/s41467-021-27310-8
0821855,https://doi.org/10.1038/s41386-022-01269-6
1733907,https://doi.org/10.1103/prxquantum.4.010321
1733907,https://doi.org/10.1103/prxquantum.4.010321
1316699,https://doi.org/10.1103/prxquantum.4.010321
0821855,https://doi.org/10.1038/s41386-022-01269-6
2142887,https://doi.org/10.1016/j.chempr.2023.05.029
1420382,https://doi.org/10.1103/physrevlett.125.268003
1855914,https://doi.org/10.1103/physrevlett.125.268003
2014279,https://doi.org/10.1103/physrevlett.125.268003
2011846,https://doi.org/10.1073/pnas.2115895119
2011846,https://doi.org/10.1103/physrevlett.125.268003
1207704,https://doi.org/10.3847/1538-4357/ab91a4
2011846,https://doi.org/10.1016/j.chempr.2023.05.029
1144085,https://doi.org/10.3847/1538-4357/ab91a4
1548562,https://doi.org/10.3847/1538-4357/ab91a4
1265383,https://doi.org/10.3847/1538-4357/ab91a4
1144085,https://doi.org/10.3847/1538-4357/ab91a4
1743442,https://doi.org/10.3847/1538-4357/ab91a4
1615796,https://doi.org/10.3847/1538-4357/ab91a4
1743442,https://doi.org/10.3847/1538-4357/ab91a4
0735191,https://doi.org/10.3847/1538-4357/ab91a4
1140030,https://doi.org/10.3847/1538-4357/ab91a4
0096454,https://doi.org/10.3847/1538-4357/ab91a4
1310896,https://doi.org/10.3847/1538-4357/ab91a4
0705062,https://doi.org/10.3847/1538-4357/ab91a4
1440254,https://doi.org/10.3847/1538-4357/ab91a4
1715061,https://doi.org/10.3847/1538-4357/ab91a4
0705062,https://doi.org/10.3847/1538-4357/ab91a4
1715061,https://doi.org/10.3847/1538-4357/ab91a4
1548562,https://doi.org/10.3847/1538-4357/ab91a4
0905844,https://doi.org/10.3847/1538-4357/ab91a4
1207730,https://doi.org/10.3847/1538-4357/ab91a4
1548562,https://doi.org/10.3847/1538-4357/ab91a4
1548562,https://doi.org/10.3847/1538-4357/ab91a4
1207730,https://doi.org/10.3847/1538-4357/ab91a4
1716327,https://doi.org/10.3847/1538-4357/ab91a4
1337663,https://doi.org/10.3847/1538-4357/ab91a4
1207704,https://doi.org/10.3847/1538-4357/ab91a4
SEV-2016-0588,https://doi.org/10.1093/mnras/stz341
1248097,https://doi.org/10.3847/1538-4357/ab91a4
0521233,https://doi.org/10.3847/1538-4357/ab91a4
ESP2015-66861,https://doi.org/10.1093/mnras/stz341
1228509,https://doi.org/10.3847/1538-4357/ab91a4
0922984,https://doi.org/10.3847/1538-4357/ab91a4
0735191,https://doi.org/10.3847/1538-4357/ab91a4
1615796,https://doi.org/10.3847/1538-4357/ab91a4
1228509,https://doi.org/10.3847/1538-4357/ab91a4
0905844,https://doi.org/10.3847/1538-4357/ab91a4
1140030,https://doi.org/10.3847/1538-4357/ab91a4
MDM-2015-0509,https://doi.org/10.1093/mnras/stz341
0521233,https://doi.org/10.3847/1538-4357/ab91a4
0352953,https://doi.org/10.3847/1538-4357/ab91a4
1337663,https://doi.org/10.3847/1538-4357/ab91a4
1743747,https://doi.org/10.3847/1538-4357/ab91a4
0735191,https://doi.org/10.3847/1538-4357/ab91a4
1310896,https://doi.org/10.3847/1538-4357/ab91a4
1207752,https://doi.org/10.3847/1538-4357/ab91a4
1126433,https://doi.org/10.3847/1538-4357/ab91a4
0096454,https://doi.org/10.3847/1538-4357/ab91a4
1265383,https://doi.org/10.3847/1538-4357/ab91a4
1440254,https://doi.org/10.3847/1538-4357/ab91a4
1816420,https://doi.org/10.3847/1538-4357/ab91a4
0922984,https://doi.org/10.3847/1538-4357/ab91a4
0352953,https://doi.org/10.3847/1538-4357/ab91a4
1816420,https://doi.org/10.3847/1538-4357/ab91a4
1126433,https://doi.org/10.3847/1538-4357/ab91a4
1207752,https://doi.org/10.3847/1538-4357/ab91a4
1716327,https://doi.org/10.3847/1538-4357/ab91a4
1450141,https://doi.org/10.1093/mnras/staa652
1715611,https://doi.org/10.1093/mnras/staa652
1743747,https://doi.org/10.3847/1538-4357/ab91a4
1906976,https://doi.org/10.1093/mnras/staa652
1906976,https://doi.org/10.1093/mnras/staa652
1715611,https://doi.org/10.1093/mnras/staa652
1536171,https://doi.org/10.1093/mnras/staa652
1450141,https://doi.org/10.1093/mnras/staa652
1138766,https://doi.org/10.1093/mnras/staa652
1536171,https://doi.org/10.1093/mnras/staa652
1138766,https://doi.org/10.1093/mnras/staa652
SEV-2016-0588,https://doi.org/10.1093/mnras/stz1361
1536171,https://doi.org/10.1093/mnras/stz2609
DEAC0207CH11359,https://doi.org/10.1093/mnras/staa652
1536171,https://doi.org/10.1093/mnras/stz2609
1138766,https://doi.org/10.1093/mnras/stz2609
SEV-2016-0597,https://doi.org/10.1093/mnras/stz1361
1726346,https://doi.org/10.1073/pnas.2212178119
1138766,https://doi.org/10.1093/mnras/stz2609
MDM-2015-0509,https://doi.org/10.1093/mnras/stz1361
DEAC0207CH11359,https://doi.org/10.1093/mnras/stz2609
2142887,https://doi.org/10.1016/j.chempr.2023.06.007
1610737,https://doi.org/10.1073/pnas.2002126117
2222076,https://doi.org/10.1038/s41467-024-45196-0
1420382,https://doi.org/10.1073/pnas.2002126117
2011846,https://doi.org/10.1016/j.chempr.2023.06.007
ESP2015-66861,https://doi.org/10.1093/mnras/stz1361
2011846,https://doi.org/10.1021/acsnano.2c02119
2011846,https://doi.org/10.1021/acsnano.2c02119
1144085,https://doi.org/10.3847/2041-8213/acff70
1207704,https://doi.org/10.3847/2041-8213/acff70
CA142746,https://doi.org/10.1016/j.chempr.2023.04.023
1600814,https://doi.org/10.1112/s0025579318000074
2011846,https://doi.org/10.1016/j.chempr.2023.04.023
2011846,https://doi.org/10.1016/j.chempr.2023.04.023
1615796,https://doi.org/10.3847/2041-8213/acff70
SEV-2017-0709,https://doi.org/10.3847/1538-4357/ab91a4
0705062,https://doi.org/10.3847/2041-8213/acff70
1144085,https://doi.org/10.3847/2041-8213/acff70
2034306,https://doi.org/10.3847/2041-8213/acff70
1310896,https://doi.org/10.3847/2041-8213/acff70
1440254,https://doi.org/10.3847/2041-8213/acff70
1140030,https://doi.org/10.3847/2041-8213/acff70
1715061,https://doi.org/10.3847/2041-8213/acff70
0096454,https://doi.org/10.3847/2041-8213/acff70
0705062,https://doi.org/10.3847/2041-8213/acff70
1715061,https://doi.org/10.3847/2041-8213/acff70
1903847,https://doi.org/10.3847/2041-8213/acff70
1716327,https://doi.org/10.3847/2041-8213/acff70
1207730,https://doi.org/10.3847/2041-8213/acff70
1207730,https://doi.org/10.3847/2041-8213/acff70
0905844,https://doi.org/10.3847/2041-8213/acff70
1248097,https://doi.org/10.3847/2041-8213/acff70
1207704,https://doi.org/10.3847/2041-8213/acff70
1935980,https://doi.org/10.3847/2041-8213/acff70
1614868,https://doi.org/10.3847/2041-8213/acff70
0521233,https://doi.org/10.3847/2041-8213/acff70
2307887,https://doi.org/10.3847/2041-8213/acff70
0521233,https://doi.org/10.3847/2041-8213/acff70
0905844,https://doi.org/10.3847/2041-8213/acff70
1228509,https://doi.org/10.3847/2041-8213/acff70
1615796,https://doi.org/10.3847/2041-8213/acff70
0922984,https://doi.org/10.3847/2041-8213/acff70
1140030,https://doi.org/10.3847/2041-8213/acff70
1743747,https://doi.org/10.3847/2041-8213/acff70
1228509,https://doi.org/10.3847/2041-8213/acff70
1614868,https://doi.org/10.3847/2041-8213/acff70
0352953,https://doi.org/10.3847/2041-8213/acff70
1935980,https://doi.org/10.3847/2041-8213/acff70
2307887,https://doi.org/10.3847/2041-8213/acff70
1310896,https://doi.org/10.3847/2041-8213/acff70
DEAC0500OR22725,https://doi.org/10.3847/2041-8213/acff70
1207752,https://doi.org/10.3847/2041-8213/acff70
1430152,https://doi.org/10.1088/1361-6471/ac8890
0096454,https://doi.org/10.3847/2041-8213/acff70
1126433,https://doi.org/10.3847/2041-8213/acff70
1440254,https://doi.org/10.3847/2041-8213/acff70
2034306,https://doi.org/10.3847/2041-8213/acff70
1816420,https://doi.org/10.3847/2041-8213/acff70
0922984,https://doi.org/10.3847/2041-8213/acff70
0352953,https://doi.org/10.3847/2041-8213/acff70
1816420,https://doi.org/10.3847/2041-8213/acff70
1126433,https://doi.org/10.3847/2041-8213/acff70
1716327,https://doi.org/10.3847/2041-8213/acff70
1207704,https://doi.org/10.1051/0004-6361/202347932
1207752,https://doi.org/10.3847/2041-8213/acff70
1144085,https://doi.org/10.1051/0004-6361/202347932
1903847,https://doi.org/10.3847/2041-8213/acff70
1743747,https://doi.org/10.3847/2041-8213/acff70
1265383,https://doi.org/10.1051/0004-6361/202347932
1615796,https://doi.org/10.1051/0004-6361/202347932
1743442,https://doi.org/10.1051/0004-6361/202347932
1144085,https://doi.org/10.1051/0004-6361/202347932
1818253,https://doi.org/10.1051/0004-6361/202347932
1743442,https://doi.org/10.1051/0004-6361/202347932
1140030,https://doi.org/10.1051/0004-6361/202347932
0705062,https://doi.org/10.1051/0004-6361/202347932
2034306,https://doi.org/10.1051/0004-6361/202347932
1310896,https://doi.org/10.1051/0004-6361/202347932
1715061,https://doi.org/10.1051/0004-6361/202347932
1818253,https://doi.org/10.1051/0004-6361/202347932
0096454,https://doi.org/10.1051/0004-6361/202347932
0705062,https://doi.org/10.1051/0004-6361/202347932
1715061,https://doi.org/10.1051/0004-6361/202347932
1440254,https://doi.org/10.1051/0004-6361/202347932
1548562,https://doi.org/10.1051/0004-6361/202347932
1548562,https://doi.org/10.1051/0004-6361/202347932
1716327,https://doi.org/10.1051/0004-6361/202347932
1548562,https://doi.org/10.1051/0004-6361/202347932
1207730,https://doi.org/10.1051/0004-6361/202347932
1903847,https://doi.org/10.1051/0004-6361/202347932
1207704,https://doi.org/10.1051/0004-6361/202347932
1207730,https://doi.org/10.1051/0004-6361/202347932
1248097,https://doi.org/10.1051/0004-6361/202347932
0905844,https://doi.org/10.1051/0004-6361/202347932
2307887,https://doi.org/10.1051/0004-6361/202347932
1935980,https://doi.org/10.1051/0004-6361/202347932
0905844,https://doi.org/10.1051/0004-6361/202347932
1615796,https://doi.org/10.1051/0004-6361/202347932
1140030,https://doi.org/10.1051/0004-6361/202347932
1836650,https://doi.org/10.1051/0004-6361/202347932
1228509,https://doi.org/10.1051/0004-6361/202347932
0735191,https://doi.org/10.1051/0004-6361/202347932
1614868,https://doi.org/10.1051/0004-6361/202347932
0922984,https://doi.org/10.1051/0004-6361/202347932
1743747,https://doi.org/10.1051/0004-6361/202347932
1935980,https://doi.org/10.1051/0004-6361/202347932
1228509,https://doi.org/10.1051/0004-6361/202347932
0352953,https://doi.org/10.1051/0004-6361/202347932
SEV-2016-0588,https://doi.org/10.1093/mnras/staa652
0735191,https://doi.org/10.1051/0004-6361/202347932
2307887,https://doi.org/10.1051/0004-6361/202347932
1310896,https://doi.org/10.1051/0004-6361/202347932
1207752,https://doi.org/10.1051/0004-6361/202347932
DEAC0500OR22725,https://doi.org/10.1051/0004-6361/202347932
1126433,https://doi.org/10.1051/0004-6361/202347932
0352953,https://doi.org/10.1051/0004-6361/202347932
0922984,https://doi.org/10.1051/0004-6361/202347932
1816420,https://doi.org/10.1051/0004-6361/202347932
ESP2015-66861,https://doi.org/10.1093/mnras/staa652
MDM-2015-0509,https://doi.org/10.1093/mnras/staa652
1716327,https://doi.org/10.1051/0004-6361/202347932
1126433,https://doi.org/10.1051/0004-6361/202347932
1816420,https://doi.org/10.1051/0004-6361/202347932
1207704,https://doi.org/10.3847/1538-4357/ac7a40
1144085,https://doi.org/10.3847/1538-4357/ac7a40
1548562,https://doi.org/10.3847/1538-4357/ac7a40
1743747,https://doi.org/10.1051/0004-6361/202347932
1207752,https://doi.org/10.1051/0004-6361/202347932
1852617,https://doi.org/10.1051/0004-6361/202347932
1903847,https://doi.org/10.1051/0004-6361/202347932
1265383,https://doi.org/10.3847/1538-4357/ac7a40
SEV-2016-0597,https://doi.org/10.1093/mnras/stz2609
1743442,https://doi.org/10.3847/1538-4357/ac7a40
0735191,https://doi.org/10.3847/1538-4357/ac7a40
1615796,https://doi.org/10.3847/1538-4357/ac7a40
SEV-2016-0588,https://doi.org/10.1093/mnras/stz2609
1144085,https://doi.org/10.3847/1538-4357/ac7a40
MDM-2015-0509,https://doi.org/10.1093/mnras/stz2609
0705062,https://doi.org/10.3847/1538-4357/ac7a40
ESP2015-66861,https://doi.org/10.1093/mnras/stz2609
1743442,https://doi.org/10.3847/1538-4357/ac7a40
2034306,https://doi.org/10.3847/1538-4357/ac7a40
1310896,https://doi.org/10.3847/1538-4357/ac7a40
1715061,https://doi.org/10.3847/1538-4357/ac7a40
1140030,https://doi.org/10.3847/1538-4357/ac7a40
0705062,https://doi.org/10.3847/1538-4357/ac7a40
0096454,https://doi.org/10.3847/1538-4357/ac7a40
SEV-2017-0709,https://doi.org/10.3847/2041-8213/acff70
1440254,https://doi.org/10.3847/1538-4357/ac7a40
1548562,https://doi.org/10.3847/1538-4357/ac7a40
1715061,https://doi.org/10.3847/1538-4357/ac7a40
1548562,https://doi.org/10.3847/1538-4357/ac7a40
1548562,https://doi.org/10.3847/1538-4357/ac7a40
0905844,https://doi.org/10.3847/1538-4357/ac7a40
1207730,https://doi.org/10.3847/1538-4357/ac7a40
1716327,https://doi.org/10.3847/1538-4357/ac7a40
1207704,https://doi.org/10.3847/1538-4357/ac7a40
1207730,https://doi.org/10.3847/1538-4357/ac7a40
1903847,https://doi.org/10.3847/1538-4357/ac7a40
1248097,https://doi.org/10.3847/1538-4357/ac7a40
0521233,https://doi.org/10.3847/1538-4357/ac7a40
0521233,https://doi.org/10.3847/1538-4357/ac7a40
0905844,https://doi.org/10.3847/1538-4357/ac7a40
1935980,https://doi.org/10.3847/1538-4357/ac7a40
1615796,https://doi.org/10.3847/1538-4357/ac7a40
1228509,https://doi.org/10.3847/1538-4357/ac7a40
1140030,https://doi.org/10.3847/1538-4357/ac7a40
0735191,https://doi.org/10.3847/1538-4357/ac7a40
0922984,https://doi.org/10.3847/1538-4357/ac7a40
0352953,https://doi.org/10.3847/1538-4357/ac7a40
1228509,https://doi.org/10.3847/1538-4357/ac7a40
0735191,https://doi.org/10.3847/1538-4357/ac7a40
1207752,https://doi.org/10.3847/1538-4357/ac7a40
1743747,https://doi.org/10.3847/1538-4357/ac7a40
1935980,https://doi.org/10.3847/1538-4357/ac7a40
1310896,https://doi.org/10.3847/1538-4357/ac7a40
1716536,https://doi.org/10.3847/1538-4357/ac7a40
0096454,https://doi.org/10.3847/1538-4357/ac7a40
1440254,https://doi.org/10.3847/1538-4357/ac7a40
1126433,https://doi.org/10.3847/1538-4357/ac7a40
0922984,https://doi.org/10.3847/1538-4357/ac7a40
0352953,https://doi.org/10.3847/1538-4357/ac7a40
1265383,https://doi.org/10.3847/1538-4357/ac7a40
1816420,https://doi.org/10.3847/1538-4357/ac7a40
1816420,https://doi.org/10.3847/1538-4357/ac7a40
2034306,https://doi.org/10.3847/1538-4357/ac7a40
1207752,https://doi.org/10.3847/1538-4357/ac7a40
1126433,https://doi.org/10.3847/1538-4357/ac7a40
1716327,https://doi.org/10.3847/1538-4357/ac7a40
1743747,https://doi.org/10.3847/1538-4357/ac7a40
1849921,https://doi.org/10.1016/j.jasrep.2020.102543
1733907,https://doi.org/10.1007/jhep12(2022)124
1733907,https://doi.org/10.1007/jhep12(2022)124
1716536,https://doi.org/10.3847/1538-4357/ac7a40
1852617,https://doi.org/10.3847/1538-4357/ac7a40
1903847,https://doi.org/10.3847/1538-4357/ac7a40
1625770,https://doi.org/10.1093/pnasnexus/pgad130
2006844,https://doi.org/10.1145/3534678.3539265
2214376,https://doi.org/10.1609/aaai.v37i4.25558
2218762,https://doi.org/10.1609/aaai.v37i4.25558
2146076,https://doi.org/10.1609/aaai.v37i4.25558
2011846,https://doi.org/10.1093/pnasnexus/pgad130
2203261,https://doi.org/10.1609/aaai.v37i4.25558
2217239,https://doi.org/10.1609/aaai.v37i4.25558
2209814,https://doi.org/10.1609/aaai.v37i4.25558
2011846,https://doi.org/10.1093/pnasnexus/pgad130
2122631,https://doi.org/10.1609/aaai.v37i4.25558
2214590,https://doi.org/10.1038/s41467-023-39992-3
2203262,https://doi.org/10.1609/aaai.v37i4.25558
2146076,https://doi.org/10.1609/aaai.v37i4.25558
2218762,https://doi.org/10.1609/aaai.v37i4.25558
2214376,https://doi.org/10.1609/aaai.v37i4.25558
1710112,https://doi.org/10.1038/s41467-023-39992-3
2209814,https://doi.org/10.1609/aaai.v37i4.25558
2122631,https://doi.org/10.1609/aaai.v37i4.25558
2214590,https://doi.org/10.1038/s41467-023-39992-3
1710112,https://doi.org/10.1038/s41467-023-39992-3
2217239,https://doi.org/10.1609/aaai.v37i4.25558
2104464,https://doi.org/10.1039/d3sc03465h
2142887,https://doi.org/10.1016/j.trechm.2022.12.010
2011846,https://doi.org/10.1038/s41467-023-39992-3
2142887,https://doi.org/10.1039/d3sc03465h
2011846,https://doi.org/10.1038/s41467-023-39992-3
2104464,https://doi.org/10.1039/d3sc03465h
2011846,https://doi.org/10.1039/d3sc03465h
2142887,https://doi.org/10.1039/d3sc03465h
2011846,https://doi.org/10.1039/d3sc03465h
1920147,https://doi.org/10.1103/physrevlett.129.258001
1855914,https://doi.org/10.1103/physrevlett.129.258001
2202693,https://doi.org/10.1609/aaai.v37i6.25944
2202693,https://doi.org/10.1609/aaai.v37i6.25944
1920147,https://doi.org/10.1021/acsnano.2c00865
2011846,https://doi.org/10.1103/physrevlett.129.258001
2028885,https://doi.org/10.1021/acsnano.2c00865
1920147,https://doi.org/10.1021/acsnano.2c00865
1256260,https://doi.org/10.1038/s41594-023-01033-4
2011846,https://doi.org/10.1103/physrevlett.129.258001
1256260,https://doi.org/10.1038/s41594-023-01033-4
2028885,https://doi.org/10.1021/acsnano.2c00865
2011846,https://doi.org/10.1021/acsnano.2c00865
1210400,https://doi.org/10.1007/jhep05(2024)162
2011846,https://doi.org/10.1021/acsnano.2c00865
2316281,https://doi.org/10.1016/j.celrep.2024.114373
OD010440,https://doi.org/10.1038/s41467-023-44177-z
1210400,https://doi.org/10.1140/epjc/s10052-024-13190-x
CA142746,https://doi.org/10.1002/adfm.202306904
2025158,https://doi.org/10.1073/pnas.2207662120
2004380,https://doi.org/10.1073/pnas.2207662120
1334406,https://doi.org/10.1016/j.celrep.2024.114373
2011846,https://doi.org/10.1002/adfm.202306904
2011846,https://doi.org/10.1021/acsnano.4c04515
2011846,https://doi.org/10.1002/adfm.202306904
2004617,https://doi.org/10.1073/pnas.2207662120
2011846,https://doi.org/10.1021/acsnano.4c04515
1420570,https://doi.org/10.1073/pnas.2207662120
1919565,https://doi.org/10.1021/jacs.4c15084
DEAC0276SF00515,https://doi.org/10.1140/epjc/s10052-024-13190-x
2011846,https://doi.org/10.1073/pnas.2207662120
2414798,https://doi.org/10.1038/s41557-024-01603-z
1837116,https://doi.org/10.1038/s41557-024-01603-z
1053842,https://doi.org/10.1088/1361-6382/aab83c
2011924,https://doi.org/10.1073/pnas.2207662120
2153972,https://doi.org/10.1038/s41557-024-01603-z
2011754,https://doi.org/10.1073/pnas.2207662120
2153972,https://doi.org/10.1038/s41557-024-01603-z
1748958,https://doi.org/10.1088/1361-6382/aab83c
1053842,https://doi.org/10.1088/1361-6382/aab83c
1053842,https://doi.org/10.1088/1361-6382/aab83c
1748958,https://doi.org/10.1088/1361-6382/aab83c
1210400,https://doi.org/10.1016/j.physrep.2024.09.002
1210400,https://doi.org/10.1007/jhep08(2024)013
1916877,https://doi.org/10.1122/8.0000495
2142887,https://doi.org/10.1039/d4sc05723f
2142887,https://doi.org/10.1039/d4sc05723f
1126113,https://doi.org/10.1122/8.0000495
DEAC0206CH11357,https://doi.org/10.1038/s41557-024-01603-z
1534890,https://doi.org/10.1103/physreve.97.012702
1916879,https://doi.org/10.1122/8.0000495
1917671,https://doi.org/10.3389/feart.2023.1239301
1420382,https://doi.org/10.1103/physreve.97.012702
1149266,https://doi.org/10.1103/physreve.97.012702
1650116,https://doi.org/10.1021/acscentsci.4c00015
DEAC0276SF00515,https://doi.org/10.1016/j.physrep.2024.09.002
1650116,https://doi.org/10.1021/acscentsci.4c00015
1650116,https://doi.org/10.1021/acscentsci.4c00015
1726346,https://doi.org/10.1016/j.ssnmr.2024.101947
CA016086,https://doi.org/10.1021/acscentsci.4c00015
1605283,https://doi.org/10.1007/s10035-019-0931-5
DEAC0276SF00515,https://doi.org/10.1007/jhep08(2024)013
1605428,https://doi.org/10.1007/s10035-019-0931-5
1256758,https://doi.org/10.1093/g3journal/jkad133
1601355,https://doi.org/10.1093/g3journal/jkad133
1053842,https://doi.org/10.1007/s00220-019-03510-8
1405966,https://doi.org/10.1093/g3journal/jkad133
0654435,https://doi.org/10.1093/g3journal/jkad133
0654435,https://doi.org/10.1093/g3journal/jkad133
1758532,https://doi.org/10.1093/g3journal/jkad133
GM119816,https://doi.org/10.1093/g3journal/jkad133
1068620,https://doi.org/10.1007/jhep08(2019)101
1138766,https://doi.org/10.1093/mnras/stz1463
1450141,https://doi.org/10.1093/mnras/sty2329
1714953,https://doi.org/10.1093/mnras/sty2329
1312329,https://doi.org/10.1093/mnras/sty2329
SEV-2017-0709,https://doi.org/10.3847/1538-4357/ac7a40
1536171,https://doi.org/10.1093/mnras/sty2329
1450141,https://doi.org/10.1093/mnras/sty2329
1714953,https://doi.org/10.1093/mnras/sty2329
1715611,https://doi.org/10.1093/mnras/sty2329
1420382,https://doi.org/10.7150/thno.31854
1420382,https://doi.org/10.7150/thno.31854
1138766,https://doi.org/10.1093/mnras/sty2329
1329623,https://doi.org/10.7554/elife.34695
1138766,https://doi.org/10.1093/mnras/sty2329
1536171,https://doi.org/10.1093/mnras/sty2329
DEAC0207CH11359,https://doi.org/10.1093/mnras/sty2329
1817518,https://doi.org/10.1128/mbio.00349-20
1312329,https://doi.org/10.1093/mnras/sty2329
CA142746,https://doi.org/10.7150/thno.31854
1420382,https://doi.org/10.7554/elife.34695
1207704,https://doi.org/10.1051/0004-6361/202348308
1144085,https://doi.org/10.1051/0004-6361/202348308
1265383,https://doi.org/10.1051/0004-6361/202348308
1921677,https://doi.org/10.1016/j.celrep.2024.114373
1615796,https://doi.org/10.1051/0004-6361/202348308
1144085,https://doi.org/10.1051/0004-6361/202348308
1818253,https://doi.org/10.1051/0004-6361/202348308
0705062,https://doi.org/10.1051/0004-6361/202348308
1743442,https://doi.org/10.1051/0004-6361/202348308
1743442,https://doi.org/10.1051/0004-6361/202348308
1140030,https://doi.org/10.1051/0004-6361/202348308
2034306,https://doi.org/10.1051/0004-6361/202348308
1715061,https://doi.org/10.1051/0004-6361/202348308
1310896,https://doi.org/10.1051/0004-6361/202348308
2030508,https://doi.org/10.1051/0004-6361/202348308
0096454,https://doi.org/10.1051/0004-6361/202348308
1818253,https://doi.org/10.1051/0004-6361/202348308
1440254,https://doi.org/10.1051/0004-6361/202348308
0705062,https://doi.org/10.1051/0004-6361/202348308
1548562,https://doi.org/10.1051/0004-6361/202348308
1548562,https://doi.org/10.1051/0004-6361/202348308
1715061,https://doi.org/10.1051/0004-6361/202348308
1548562,https://doi.org/10.1051/0004-6361/202348308
0905844,https://doi.org/10.1051/0004-6361/202348308
1207730,https://doi.org/10.1051/0004-6361/202348308
1207730,https://doi.org/10.1051/0004-6361/202348308
1207704,https://doi.org/10.1051/0004-6361/202348308
1903847,https://doi.org/10.1051/0004-6361/202348308
1716327,https://doi.org/10.1051/0004-6361/202348308
0521233,https://doi.org/10.1051/0004-6361/202348308
1614868,https://doi.org/10.1051/0004-6361/202348308
0905844,https://doi.org/10.1051/0004-6361/202348308
1935980,https://doi.org/10.1051/0004-6361/202348308
1615796,https://doi.org/10.1051/0004-6361/202348308
1140030,https://doi.org/10.1051/0004-6361/202348308
1836650,https://doi.org/10.1051/0004-6361/202348308
1743747,https://doi.org/10.1051/0004-6361/202348308
0735191,https://doi.org/10.1051/0004-6361/202348308
1228509,https://doi.org/10.1051/0004-6361/202348308
1228509,https://doi.org/10.1051/0004-6361/202348308
0352953,https://doi.org/10.1051/0004-6361/202348308
0922984,https://doi.org/10.1051/0004-6361/202348308
1935980,https://doi.org/10.1051/0004-6361/202348308
1310896,https://doi.org/10.1051/0004-6361/202348308
0735191,https://doi.org/10.1051/0004-6361/202348308
1716536,https://doi.org/10.1051/0004-6361/202348308
1614868,https://doi.org/10.1051/0004-6361/202348308
1207752,https://doi.org/10.1051/0004-6361/202348308
1126433,https://doi.org/10.1051/0004-6361/202348308
0096454,https://doi.org/10.1051/0004-6361/202348308
0352953,https://doi.org/10.1051/0004-6361/202348308
0922984,https://doi.org/10.1051/0004-6361/202348308
1816420,https://doi.org/10.1051/0004-6361/202348308
1126433,https://doi.org/10.1051/0004-6361/202348308
1207752,https://doi.org/10.1051/0004-6361/202348308
1816420,https://doi.org/10.1051/0004-6361/202348308
1715611,https://doi.org/10.1093/mnras/sty2329
1903847,https://doi.org/10.1051/0004-6361/202348308
1716327,https://doi.org/10.1051/0004-6361/202348308
1420382,https://doi.org/10.1002/anie.201812998
1716536,https://doi.org/10.1051/0004-6361/202348308
1066293,https://doi.org/10.1103/physrevd.98.025019
1743747,https://doi.org/10.1051/0004-6361/202348308
1125915,https://doi.org/10.1103/physrevd.98.025019
1066293,https://doi.org/10.1103/physrevd.98.025019
1125915,https://doi.org/10.1103/physrevd.98.025019
1400859,https://doi.org/10.5070/c61055360
1053842,https://doi.org/10.1103/physrevd.98.025019
1400859,https://doi.org/10.5070/c61055360
1852617,https://doi.org/10.1051/0004-6361/202348308
1800681,https://doi.org/10.5070/c61055360
1420382,https://doi.org/10.7554/elife.48694
1420382,https://doi.org/10.7554/elife.41313
2016188,https://doi.org/10.1103/physrevlett.125.118002
1420382,https://doi.org/10.7554/elife.41313
1610737,https://doi.org/10.7554/elife.48694
1420382,https://doi.org/10.7554/elife.41313
