award,asset_id,doi,initial_funder_id,initial_funder_name,final_funder_name,final_funder_id,handler,change_handler
1605428,9924086759201921,https://doi.org/10.1007/s10035-019-0983-6,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1359172,9923958261701921,https://doi.org/10.3390/genes10010014,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
T32 GM007122,9923958261701921,https://doi.org/10.3390/genes10010014,F4320306076,National Science Foundation,National Institutes of Health,F4320332161,<function extract_NIH_award at 0x12f3c04a0>,True
DBI-1359172,9923958261701921,https://doi.org/10.3390/genes10010014,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2019805,9924427770201921,https://doi.org/10.3389/frai.2024.1479905,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2326985,9924427770201921,https://doi.org/10.3389/frai.2024.1479905,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DRL 2019805,9924427770201921,https://doi.org/10.3389/frai.2024.1479905,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
MRSEC-1420382,9924537534301921,https://doi.org/10.1002/ange.201806992,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1853342,9924363487701921,https://doi.org/10.1063/5.0202872,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
CHE-1856484,9924363487701921,https://doi.org/10.1063/5.0202872,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1616064,9924363487701921,https://doi.org/10.1063/5.0202872,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DBI-1359172,9923970131801921,https://doi.org/10.1016/j.mrfmmm.2021.111742,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1353809,9924086869501921,https://doi.org/10.1152/jn.00606.2018,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2011846,9924282445401921,https://doi.org/10.1002/anie.202307723,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
CHE-2046099,9924282445401921,https://doi.org/10.1002/anie.202307723,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1920147,9924282445401921,https://doi.org/10.1002/anie.202307723,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2046099,9924282445401921,https://doi.org/10.1002/anie.202307723,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-MRSEC 2011846,9924282445401921,https://doi.org/10.1002/anie.202307723,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
OAC-1920147,9924282445401921,https://doi.org/10.1002/anie.202307723,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
OAC-1620695,9924082871901921,https://doi.org/10.1145/3311790.3396643,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-2106906,9924148967801921,https://doi.org/10.1142/s1793525322500066,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1610827,9924148967801921,https://doi.org/10.1142/s1793525322500066,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1803368,9924148967801921,https://doi.org/10.1142/s1793525322500066,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1917671,9924143025201921,https://doi.org/10.1017/s0956536121000316,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DDRIG 1821867,9924143025201921,https://doi.org/10.1017/s0956536121000316,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1821867,9924143025201921,https://doi.org/10.1017/s0956536121000316,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
BCS-1917671,9924143025201921,https://doi.org/10.1017/s0956536121000316,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
SES-9905145,9924036587801921,https://doi.org/10.1016/j.jeconom.2020.07.033,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1600814,9924147757801921,https://doi.org/10.1007/s11856-021-2220-3,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1600814,9924147757801921,https://doi.org/10.1007/s11856-021-2220-3,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2016256,9924147757801921,https://doi.org/10.1007/s11856-021-2220-3,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
MRSEC,9924316181301921,https://doi.org/10.1016/j.jmb.2022.167638,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-2011846,9924316181301921,https://doi.org/10.1016/j.jmb.2022.167638,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2011846,9924316181301921,https://doi.org/10.1016/j.jmb.2022.167638,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
11535,9924316181301921,https://doi.org/10.1016/j.jmb.2022.167638,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-1933525,9924179982401921,https://doi.org/10.1109/tnnls.2022.3218936,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
OAC-1920147,9924179982401921,https://doi.org/10.1109/tnnls.2022.3218936,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-1809762 CBET-1916877 CMMT-2026834 BSF- 2016188,9924162186201921,https://doi.org/10.3389/fphy.2022.1048683,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
"No. DMR-0820492, No. CHE-1362477",9923972903601921,https://doi.org/10.1002/ijch.201700142,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1734011,9924550655701921,https://doi.org/10.1103/physrevb.108.035156,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
PHY-1734011,9924550655701921,https://doi.org/10.1103/physrevb.108.035156,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DE-AC02-76SF00515,9924400178401921,https://doi.org/10.1007/jhep08(2024)223,F4320306076,National Science Foundation,U.S. Department of Energy,F4320306084,<function extract_US_Spending_award at 0x12f3c00e0>,True
1210400,9924400178401921,https://doi.org/10.1007/jhep08(2024)223,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1420382,9924147748601921,https://doi.org/10.1103/physrevlett.127.148001,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
MCB090163,9924147748601921,https://doi.org/10.1103/physrevlett.127.148001,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1855914,9924147748601921,https://doi.org/10.1103/physrevlett.127.148001,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-2011846,9924147748601921,https://doi.org/10.1103/physrevlett.127.148001,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
TG-MCB090163,9924147748601921,https://doi.org/10.1103/physrevlett.127.148001,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-1855914,9924147748601921,https://doi.org/10.1103/physrevlett.127.148001,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2011846,9924147748601921,https://doi.org/10.1103/physrevlett.127.148001,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-1420382,9924147748601921,https://doi.org/10.1103/physrevlett.127.148001,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1748958,9924147748601921,https://doi.org/10.1103/physrevlett.127.148001,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
CHE-1856484,9924133000501921,https://doi.org/10.1002/cphc.202200103,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
P30 GM124165,9924402732201921,https://doi.org/10.1021/acs.biochem.4c00547,F4320306076,National Science Foundation,National Institutes of Health,F4320332161,<function extract_NIH_award at 0x12f3c04a0>,True
1253363,9924402732201921,https://doi.org/10.1021/acs.biochem.4c00547,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
CHE-1253363,9924402732201921,https://doi.org/10.1021/acs.biochem.4c00547,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
CAREER,9924402732201921,https://doi.org/10.1021/acs.biochem.4c00547,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DE-AC02-05CH11231,9924402732201921,https://doi.org/10.1021/acs.biochem.4c00547,F4320306076,National Science Foundation,U.S. Department of Energy,F4320306084,<function extract_US_Spending_award at 0x12f3c00e0>,True
DE-AC02-06CH11357,9924402732201921,https://doi.org/10.1021/acs.biochem.4c00547,F4320306076,National Science Foundation,U.S. Department of Energy,F4320306084,<function extract_US_Spending_award at 0x12f3c00e0>,True
CBET-2227361,9924319473101921,https://doi.org/10.1039/d3sm00919j,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
MRSEC DMR-2011846,9924319473101921,https://doi.org/10.1039/d3sm00919j,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-2103191,9924454563801921,https://doi.org/10.1142/s1793525323500516,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-2106906,9924454563801921,https://doi.org/10.1142/s1793525323500516,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS- 1803368,9924454563801921,https://doi.org/10.1142/s1793525323500516,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1210400,9924592318801921,https://doi.org/10.1103/physrevlett.133.161804,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2019805,9924273407401921,https://doi.org/10.1007/978-3-031-36272-9_63,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DRL 2019805,9924273407401921,https://doi.org/10.1007/978-3-031-36272-9_63,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2202986,9924379182301921,https://doi.org/10.1112/blms.13118,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-2106906,9924379182301921,https://doi.org/10.1112/blms.13118,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS‐1803368,9924379182301921,https://doi.org/10.1112/blms.13118,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS‐2106906,9924379182301921,https://doi.org/10.1112/blms.13118,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1840190,9924379182301921,https://doi.org/10.1112/blms.13118,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS‐1840190,9924379182301921,https://doi.org/10.1112/blms.13118,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2106906,9924379182301921,https://doi.org/10.1112/blms.13118,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS‐2202986,9924379182301921,https://doi.org/10.1112/blms.13118,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1803368,9924379182301921,https://doi.org/10.1112/blms.13118,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DE-AC02-76SF00515,9924400178901921,https://doi.org/10.1016/j.physletb.2024.138938,F4320306076,National Science Foundation,U.S. Department of Energy,F4320306084,<function extract_US_Spending_award at 0x12f3c00e0>,True
1210400,9924400178901921,https://doi.org/10.1016/j.physletb.2024.138938,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2110963,9924340170701921,https://doi.org/10.1103/physrevd.108.093009,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2310288,9924353186601921,https://doi.org/10.1080/01621459.2024.2335591,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2014221,9924353186601921,https://doi.org/10.1080/01621459.2024.2335591,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DE-AC02-76SF00515,9924592305501921,https://doi.org/10.1016/j.physletb.2024.138817,F4320306076,National Science Foundation,U.S. Department of Energy,F4320306084,<function extract_US_Spending_award at 0x12f3c00e0>,True
1210400,9924592305501921,https://doi.org/10.1016/j.physletb.2024.138817,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DE-AC02-76SF00515,9924400179401921,https://doi.org/10.1103/physrevd.110.032015,F4320306076,National Science Foundation,U.S. Department of Energy,F4320306084,<function extract_US_Spending_award at 0x12f3c00e0>,True
0813570,9924128820101921,https://doi.org/10.3390/ma11060980,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
EEC-0813570,9924128820101921,https://doi.org/10.3390/ma11060980,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1940236,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1316736,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1822830,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1917713,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
15030,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1724889,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1535428,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1759229,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1109483,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
50306,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DRL-1031398,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1440753,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1903304,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1252297,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1031398,9924086637801921,https://doi.org/10.1007/978-3-030-52237-7_45,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1726346,9924151769201921,https://doi.org/10.1007/s40194-021-01243-8,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-1610737,9924150868401921,https://doi.org/10.7554/elife.71365,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
MRSEC DMR-1420382,9923980288101921,https://doi.org/10.7554/elife.55368,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2037569,9924393184001921,https://doi.org/10.4171/ggd/774,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1904913,9924393184001921,https://doi.org/10.4171/ggd/774,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
144014,9924086595801921,https://doi.org/10.1112/topo.12049,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1440140,9924086595801921,https://doi.org/10.1112/topo.12049,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS‐1440140,9924086595801921,https://doi.org/10.1112/topo.12049,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-144014,9924086595801921,https://doi.org/10.1112/topo.12049,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1440140,9924086595801921,https://doi.org/10.1112/topo.12049,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1900560,9924149268501921,https://doi.org/10.1142/s1793042123500628,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1917671,9924433663601921,https://doi.org/10.1017/laq.2024.29,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1849921,9924433663601921,https://doi.org/10.1017/laq.2024.29,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
BCS-1917671,9924433663601921,https://doi.org/10.1017/laq.2024.29,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
"OAC-1620695, OAC-1548562, OAC-2100003",9924550655401921,https://doi.org/10.1145/3569951.3593610,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
-1548562,9924550655401921,https://doi.org/10.1145/3569951.3593610,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1548562,9924550655401921,https://doi.org/10.1145/3569951.3593610,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
OAC-1620695,9924550655401921,https://doi.org/10.1145/3569951.3593610,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2100003,9924550655401921,https://doi.org/10.1145/3569951.3593610,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
OAC-1548562,9924550655401921,https://doi.org/10.1145/3569951.3593610,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1210400,9924361786901921,https://doi.org/10.1007/jhep04(2024)118,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DE-AC02-76SF00515,9924400178501921,https://doi.org/10.1007/jhep07(2024)254,F4320306076,National Science Foundation,U.S. Department of Energy,F4320306084,<function extract_US_Spending_award at 0x12f3c00e0>,True
1210400,9924400178501921,https://doi.org/10.1007/jhep07(2024)254,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DGE 2236417,9924505134701921,https://doi.org/10.1103/physreve.109.044112,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2033932,9924290966601921,https://doi.org/10.1017/s0140525x23001954,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS‐1803368,9924363684401921,https://doi.org/10.1112/jlms.12916,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS‐2106906,9924363684401921,https://doi.org/10.1112/jlms.12916,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS‐1840190,9924363684401921,https://doi.org/10.1112/jlms.12916,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS‐2202986,9924363684401921,https://doi.org/10.1112/jlms.12916,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
MCB-2213583,9924301132601921,https://doi.org/10.1137/22m1509308,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR2011846,9924301132601921,https://doi.org/10.1137/22m1509308,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1913093,9924301132601921,https://doi.org/10.1137/22m1509308,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2213583,9924301132601921,https://doi.org/10.1137/22m1509308,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1913093,9924301132601921,https://doi.org/10.1137/22m1509308,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1210400,9924400180101921,https://doi.org/10.1007/jhep08(2024)182,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
0111905,9924373087101921,https://doi.org/10.1016/j.evolhumbehav.2024.106594,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
0200767,9924373087101921,https://doi.org/10.1016/j.evolhumbehav.2024.106594,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
0650378,9924373087101921,https://doi.org/10.1016/j.evolhumbehav.2024.106594,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
0552296,9924373087101921,https://doi.org/10.1016/j.evolhumbehav.2024.106594,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
NSF-DMR 1420382,9924086743701921,https://doi.org/10.1039/c9sm00205g,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
NSF PHY11-25915,9924086743701921,https://doi.org/10.1039/c9sm00205g,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1607616,9924249487501921,https://doi.org/10.1215/00127094-2023-0007,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1906269,9924249487501921,https://doi.org/10.1215/00127094-2023-0007,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1607616,9924249487501921,https://doi.org/10.1215/00127094-2023-0007,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1148634,9924117684001921,https://doi.org/10.37236/6251,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1638352,9924117684001921,https://doi.org/10.37236/6251,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1638352,9924117684001921,https://doi.org/10.37236/6251,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
BCS-1827601,9924086543701921,https://doi.org/10.1152/jn.00611.2019,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1506328,9924086587601921,https://doi.org/10.1016/j.aim.2018.10.040,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
CHE 1362477,9923972895501921,https://doi.org/10.1103/physreve.98.040201,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR 0820492,9923972895501921,https://doi.org/10.1103/physreve.98.040201,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1913093,9924147742701921,https://doi.org/10.1137/21m1434180,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2011846,9924054597301921,https://doi.org/10.1002/open.202100234,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1920147,9924054597301921,https://doi.org/10.1002/open.202100234,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1855923,9924054597301921,https://doi.org/10.1002/open.202100234,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1400859,9924086388101921,https://doi.org/10.1016/j.jcta.2018.03.001,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1913093,9924147743101921,https://doi.org/10.1007/s00332-021-09744-y,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2154242,9924340061601921,https://doi.org/10.1007/978-3-031-49275-4_8,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
